TimeSeconds,parsedDate,dateTimeStr,ipLayerProtocol,ipLayerProtocolCode,firstSeenSrcIp,firstSeenDestIp,firstSeenSrcPort,firstSeenDestPort,moreFragments,contFragments,durationSeconds,firstSeenSrcPayloadBytes,firstSeenDestPayloadBytes,firstSeenSrcTotalBytes,firstSeenDestTotalBytes,firstSeenSrcPacketCount,firstSeenDestPacketCount,recordForceOut
1364803508.7294509,2013-04-01 08:05:08,20130401080508.729451,6,TCP,172.10.2.127,10.0.0.5,3736,80,0,0,0,151,408,429,632,5,4,0
1364803508.7918739,2013-04-01 08:05:08,20130401080508.791874,6,TCP,172.30.2.132,10.1.0.76,8954,80,0,0,0,176,409,454,633,5,4,0
1364803508.701442,2013-04-01 08:05:08,20130401080508.701442,6,TCP,172.10.1.141,10.0.0.6,3380,80,0,0,0,175,408,453,632,5,4,0
1364803508.6728871,2013-04-01 08:05:08,20130401080508.672887,6,TCP,172.10.2.54,10.0.0.11,3734,80,0,0,0,152,409,430,633,5,4,0
1364803508.6435709,2013-04-01 08:05:08,20130401080508.643571,6,TCP,172.10.1.111,10.1.0.77,3379,80,0,0,0,176,409,454,633,5,4,0
1364803508.6023281,2013-04-01 08:05:08,20130401080508.602328,6,TCP,10.76.193.22,172.20.0.15,2664,80,0,0,0,188,49560,1384,51620,22,38,0
1364803508.6364059,2013-04-01 08:05:08,20130401080508.636406,6,TCP,172.10.1.102,10.1.0.76,3378,80,0,0,0,176,409,454,633,5,4,0
1364803508.6439879,2013-04-01 08:05:08,20130401080508.643988,6,TCP,172.10.2.82,10.0.0.13,3730,80,0,0,0,152,409,430,633,5,4,0
1364803508.5913601,2013-04-01 08:05:08,20130401080508.591360,6,TCP,172.10.1.159,10.0.0.5,3377,80,0,0,0,175,408,453,632,5,4,0
1364803508.6124439,2013-04-01 08:05:08,20130401080508.612444,6,TCP,172.30.2.147,10.1.0.75,8947,80,0,0,0,176,409,454,633,5,4,0
1364803508.580765,2013-04-01 08:05:08,20130401080508.580765,6,TCP,172.10.1.194,10.0.0.5,3376,80,0,0,0,175,408,453,632,5,4,0
1364803508.509073,2013-04-01 08:05:08,20130401080508.509073,6,TCP,172.10.1.161,10.1.0.75,3375,80,0,0,0,176,409,454,633,5,4,0
1364803508.5027699,2013-04-01 08:05:08,20130401080508.502770,6,TCP,172.30.2.84,10.0.0.8,8941,80,0,0,0,175,408,453,632,5,4,0
1364803508.4818161,2013-04-01 08:05:08,20130401080508.481816,6,TCP,172.10.1.167,10.1.0.76,3374,80,0,0,0,176,409,454,633,5,4,0
1364803508.3631721,2013-04-01 08:05:08,20130401080508.363172,6,TCP,172.10.1.154,10.1.0.75,3370,80,0,0,0,176,409,454,633,5,4,0
1364803508.305217,2013-04-01 08:05:08,20130401080508.305217,6,TCP,172.10.1.163,10.0.0.8,3368,80,0,0,0,175,408,453,632,5,4,0
1364803508.2827711,2013-04-01 08:05:08,20130401080508.282771,6,TCP,172.30.1.229,10.0.0.14,6300,80,0,0,0,176,409,454,633,5,4,0
1364803508.2166221,2013-04-01 08:05:08,20130401080508.216622,6,TCP,172.30.1.233,10.0.0.13,6299,80,0,0,0,176,409,454,633,5,4,0
1364803508.1667521,2013-04-01 08:05:08,20130401080508.166752,6,TCP,172.10.1.240,10.1.0.77,4833,80,0,0,0,176,409,454,633,5,4,0
1364803508.1667559,2013-04-01 08:05:08,20130401080508.166756,6,TCP,172.30.1.247,10.0.0.14,6298,80,0,0,0,176,409,454,633,5,4,0
1364803508.165206,2013-04-01 08:05:08,20130401080508.165206,6,TCP,172.10.1.185,10.1.0.75,3364,80,0,0,0,176,409,454,633,5,4,0
1364803508.1603589,2013-04-01 08:05:08,20130401080508.160359,6,TCP,172.10.2.144,10.0.0.11,3697,80,0,0,0,152,409,430,633,5,4,0
1364803508.116998,2013-04-01 08:05:08,20130401080508.116998,6,TCP,172.10.1.235,10.0.0.9,4832,80,0,0,0,175,408,453,632,5,4,0
1364803508.142966,2013-04-01 08:05:08,20130401080508.142966,6,TCP,172.10.1.160,10.0.0.7,3362,80,0,0,0,175,408,453,632,5,4,0
1364803508.0871639,2013-04-01 08:05:08,20130401080508.087164,6,TCP,172.30.1.224,10.0.0.10,6297,80,0,0,0,176,409,454,633,5,4,0
1364803508.0042291,2013-04-01 08:05:08,20130401080508.004229,6,TCP,172.10.2.67,10.0.0.14,3692,80,0,0,0,152,409,430,633,5,4,0
1364803509.9868369,2013-04-01 08:05:09,20130401080509.986837,6,TCP,172.30.2.125,10.1.0.76,9003,80,0,0,0,176,409,454,633,5,4,0
1364803509.9816871,2013-04-01 08:05:09,20130401080509.981687,6,TCP,172.30.2.88,10.1.0.76,9002,80,0,0,0,176,409,454,633,5,4,0
1364803509.8987701,2013-04-01 08:05:09,20130401080509.898770,6,TCP,172.30.1.50,10.0.0.6,9265,80,0,0,0,175,408,453,632,5,4,0
1364803509.8454001,2013-04-01 08:05:09,20130401080509.845400,6,TCP,172.30.1.34,10.0.0.11,9261,80,0,0,0,176,409,454,633,5,4,0
1364803509.8483911,2013-04-01 08:05:09,20130401080509.848391,6,TCP,172.30.1.68,10.0.0.10,9260,80,0,0,0,176,409,454,633,5,4,0
1364803509.8012781,2013-04-01 08:05:09,20130401080509.801278,6,TCP,172.30.1.242,10.0.0.14,6309,80,0,0,0,176,409,454,633,5,4,0
1364803509.8171451,2013-04-01 08:05:09,20130401080509.817145,6,TCP,172.30.2.131,10.0.0.12,8996,80,0,0,0,176,409,454,633,5,4,0
1364803509.7894909,2013-04-01 08:05:09,20130401080509.789491,6,TCP,172.30.1.1,10.0.0.5,9256,80,0,0,0,175,408,453,632,5,4,0
1364803509.640347,2013-04-01 08:05:09,20130401080509.640347,6,TCP,172.10.2.107,10.0.0.12,3768,80,0,0,0,152,409,430,633,5,4,0
1364803509.6465001,2013-04-01 08:05:09,20130401080509.646500,6,TCP,172.30.2.95,10.0.0.6,8990,80,0,0,0,175,408,453,632,5,4,0
1364803509.58412,2013-04-01 08:05:09,20130401080509.584120,6,TCP,10.13.77.49,172.30.0.4,2670,80,0,0,0,194,12113,688,12715,9,11,0
1364803509.604717,2013-04-01 08:05:09,20130401080509.604717,6,TCP,172.10.2.63,10.0.0.5,3767,80,0,0,0,151,408,429,632,5,4,0
1364803509.5907781,2013-04-01 08:05:09,20130401080509.590778,6,TCP,172.10.1.171,10.1.0.100,3407,80,0,0,0,177,410,455,634,5,4,0
1364803509.5543239,2013-04-01 08:05:09,20130401080509.554324,6,TCP,10.78.90.9,172.30.0.4,2667,80,0,0,0,195,43145,1283,44989,20,34,0
1364803509.5813701,2013-04-01 08:05:09,20130401080509.581370,6,TCP,172.30.1.136,10.0.0.14,9869,80,0,0,0,176,409,454,633,5,4,0
1364803509.5814459,2013-04-01 08:05:09,20130401080509.581446,6,TCP,172.30.1.123,10.0.0.12,9868,80,0,0,0,176,409,454,633,5,4,0
1364803509.5583529,2013-04-01 08:05:09,20130401080509.558353,6,TCP,172.10.2.84,10.0.0.5,3766,80,0,0,0,151,408,429,632,5,4,0
1364803509.575583,2013-04-01 08:05:09,20130401080509.575583,6,TCP,172.30.1.183,10.0.0.10,9866,80,0,0,0,176,409,454,633,5,4,0
1364803509.53108,2013-04-01 08:05:09,20130401080509.531080,6,TCP,172.10.1.151,10.1.0.75,3406,80,0,0,0,176,409,454,633,5,4,0
1364803509.511014,2013-04-01 08:05:09,20130401080509.511014,6,TCP,172.10.2.147,10.0.0.14,3765,80,0,0,0,152,409,430,633,5,4,0
1364803509.511214,2013-04-01 08:05:09,20130401080509.511214,6,TCP,172.10.2.108,10.0.0.6,3764,80,0,0,0,151,408,429,632,5,4,0
1364803509.507982,2013-04-01 08:05:09,20130401080509.507982,6,TCP,172.10.2.51,10.0.0.12,3763,80,0,0,0,152,409,430,633,5,4,0
1364803509.4896309,2013-04-01 08:05:09,20130401080509.489631,6,TCP,172.30.1.172,10.0.0.13,9864,80,0,0,0,176,409,454,633,5,4,0
1364803509.510525,2013-04-01 08:05:09,20130401080509.510525,6,TCP,172.30.2.76,10.1.0.76,8985,80,0,0,0,176,409,454,633,5,4,0
1364803509.42345,2013-04-01 08:05:09,20130401080509.423450,6,TCP,172.30.1.195,10.0.0.7,9861,80,0,0,0,175,408,453,632,5,4,0
1364803509.408181,2013-04-01 08:05:09,20130401080509.408181,6,TCP,172.10.2.122,10.0.0.10,3762,80,0,0,0,152,409,430,633,5,4,0
1364803509.340194,2013-04-01 08:05:09,20130401080509.340194,6,TCP,172.10.2.94,10.0.0.6,3759,80,0,0,0,151,408,429,632,5,4,0
1364803509.2881119,2013-04-01 08:05:09,20130401080509.288112,6,TCP,172.10.1.210,10.0.0.8,4859,80,0,0,0,175,408,453,632,5,4,0
1364803509.2412641,2013-04-01 08:05:09,20130401080509.241264,6,TCP,172.10.1.234,10.1.0.77,4858,80,0,0,0,176,409,454,633,5,4,0
1364803509.2517209,2013-04-01 08:05:09,20130401080509.251721,6,TCP,172.10.1.121,10.1.0.75,3398,80,0,0,0,176,409,454,633,5,4,0
1364803509.2202539,2013-04-01 08:05:09,20130401080509.220254,6,TCP,172.10.1.70,10.1.0.76,5130,80,0,0,0,176,409,454,633,5,4,0
1364803509.2274411,2013-04-01 08:05:09,20130401080509.227441,6,TCP,172.10.1.245,10.1.0.77,4857,80,0,0,0,176,409,454,633,5,4,0
1364803509.1637919,2013-04-01 08:05:09,20130401080509.163792,6,TCP,172.10.1.86,10.0.0.9,5129,80,0,0,0,175,408,453,632,5,4,0
1364803509.1524329,2013-04-01 08:05:09,20130401080509.152433,6,TCP,172.10.1.248,10.0.0.13,4856,80,0,0,0,176,409,454,633,5,4,0
1364803509.1291101,2013-04-01 08:05:09,20130401080509.129110,6,TCP,172.10.1.205,10.0.0.7,4855,80,0,0,0,175,408,453,632,5,4,0
1364803509.1260259,2013-04-01 08:05:09,20130401080509.126026,6,TCP,172.10.1.181,10.0.0.11,3394,80,0,0,0,176,409,454,633,5,4,0
1364803509.1379011,2013-04-01 08:05:09,20130401080509.137901,6,TCP,172.10.2.93,10.0.0.13,3752,80,0,0,0,152,409,430,633,5,4,0
1364803509.118386,2013-04-01 08:05:09,20130401080509.118386,6,TCP,172.10.2.56,10.0.0.13,3751,80,0,0,0,152,409,430,633,5,4,0
1364803509.07143,2013-04-01 08:05:09,20130401080509.071430,6,TCP,172.10.1.23,10.0.0.12,5128,80,0,0,0,176,409,454,633,5,4,0
1364803509.0293341,2013-04-01 08:05:09,20130401080509.029334,6,TCP,172.30.1.105,10.0.0.7,9820,80,0,0,0,175,408,453,632,5,4,0
1364803509.075017,2013-04-01 08:05:09,20130401080509.075017,6,TCP,172.10.1.131,10.0.0.14,3391,80,0,0,0,176,409,454,633,5,4,0
1364803509.0231221,2013-04-01 08:05:09,20130401080509.023122,6,TCP,172.10.2.76,10.0.0.9,3748,80,0,0,0,151,408,429,632,5,4,0
1364803510.967037,2013-04-01 08:05:10,20130401080510.967037,6,TCP,172.10.1.118,10.1.0.100,3429,80,0,0,0,177,410,455,634,5,4,0
1364803510.9702809,2013-04-01 08:05:10,20130401080510.970281,6,TCP,172.30.2.80,10.1.0.76,9046,80,0,0,0,176,409,454,633,5,4,0
1364803510.927808,2013-04-01 08:05:10,20130401080510.927808,6,TCP,172.10.1.81,10.0.0.12,5144,80,0,0,0,176,409,454,633,5,4,0
1364803510.8912671,2013-04-01 08:05:10,20130401080510.891267,6,TCP,172.10.1.15,10.0.0.7,5143,80,0,0,0,175,408,453,632,5,4,0
1364803510.86518,2013-04-01 08:05:10,20130401080510.865180,6,TCP,172.10.1.45,10.0.0.13,5142,80,0,0,0,176,409,454,633,5,4,0
1364803510.8418,2013-04-01 08:05:10,20130401080510.841800,6,TCP,172.10.1.21,10.0.0.5,5141,80,0,0,0,175,408,453,632,5,4,0
1364803510.797426,2013-04-01 08:05:10,20130401080510.797426,6,TCP,172.10.1.132,10.0.0.12,3424,80,0,0,0,176,409,454,633,5,4,0
1364803510.7875421,2013-04-01 08:05:10,20130401080510.787542,6,TCP,172.10.1.94,10.1.0.76,5140,80,0,0,0,176,409,454,633,5,4,0
1364803510.7575009,2013-04-01 08:05:10,20130401080510.757501,6,TCP,172.10.1.133,10.0.0.11,3423,80,0,0,0,176,409,454,633,5,4,0
1364803510.7327399,2013-04-01 08:05:10,20130401080510.732740,6,TCP,172.10.1.14,10.0.0.12,5139,80,0,0,0,176,409,454,633,5,4,0
1364803510.6953659,2013-04-01 08:05:10,20130401080510.695366,6,TCP,172.10.1.33,10.0.0.12,5138,80,0,0,0,176,409,454,633,5,4,0
1364803510.6980009,2013-04-01 08:05:10,20130401080510.698001,6,TCP,172.10.1.124,10.0.0.8,3421,80,0,0,0,175,408,453,632,5,4,0
1364803510.6845851,2013-04-01 08:05:10,20130401080510.684585,6,TCP,172.10.1.71,10.0.0.9,5137,80,0,0,0,175,408,453,632,5,4,0
1364803510.6020041,2013-04-01 08:05:10,20130401080510.602004,6,TCP,10.76.193.22,172.20.0.15,2673,80,0,0,0,188,49560,1384,51620,22,38,0
1364803510.6058011,2013-04-01 08:05:10,20130401080510.605801,6,TCP,172.10.1.36,10.0.0.11,5136,80,0,0,0,176,409,454,633,5,4,0
1364803510.622323,2013-04-01 08:05:10,20130401080510.622323,6,TCP,172.30.2.111,10.0.0.11,9029,80,0,0,0,176,409,454,633,5,4,0
1364803510.574409,2013-04-01 08:05:10,20130401080510.574409,6,TCP,172.10.1.97,10.1.0.77,5135,80,0,0,0,176,409,454,633,5,4,0
1364803510.5237911,2013-04-01 08:05:10,20130401080510.523791,6,TCP,172.10.1.10,10.0.0.10,5134,80,0,0,0,176,409,454,633,5,4,0
1364803510.503844,2013-04-01 08:05:10,20130401080510.503844,6,TCP,172.10.2.114,10.0.0.9,3789,80,0,0,0,151,408,429,632,5,4,0
1364803510.4907031,2013-04-01 08:05:10,20130401080510.490703,6,TCP,172.10.2.80,10.0.0.6,3788,80,0,0,0,151,408,429,632,5,4,0
1364803510.5038381,2013-04-01 08:05:10,20130401080510.503838,6,TCP,172.30.2.126,10.0.0.6,9026,80,0,0,0,175,408,453,632,5,4,0
1364803510.4689109,2013-04-01 08:05:10,20130401080510.468911,6,TCP,172.10.1.78,10.0.0.12,5133,80,0,0,0,176,409,454,633,5,4,0
1364803510.461463,2013-04-01 08:05:10,20130401080510.461463,6,TCP,172.10.1.59,10.1.0.76,5132,80,0,0,0,176,409,454,633,5,4,0
1364803510.494741,2013-04-01 08:05:10,20130401080510.494741,6,TCP,172.30.1.238,10.0.0.10,6357,80,0,0,0,176,409,454,633,5,4,0
1364803510.4133589,2013-04-01 08:05:10,20130401080510.413359,6,TCP,172.10.2.110,10.0.0.8,3787,80,0,0,0,151,408,429,632,5,4,0
1364803510.405407,2013-04-01 08:05:10,20130401080510.405407,6,TCP,172.10.1.44,10.0.0.9,5131,80,0,0,0,175,408,453,632,5,4,0
1364803510.3835509,2013-04-01 08:05:10,20130401080510.383551,6,TCP,172.30.1.83,10.0.0.12,9301,80,0,0,0,176,409,454,633,5,4,0
1364803510.3617189,2013-04-01 08:05:10,20130401080510.361719,6,TCP,172.10.2.73,10.0.0.11,3786,80,0,0,0,152,409,430,633,5,4,0
1364803510.38008,2013-04-01 08:05:10,20130401080510.380080,6,TCP,172.30.1.29,10.1.0.75,9300,80,0,0,0,176,409,454,633,5,4,0
1364803510.3803451,2013-04-01 08:05:10,20130401080510.380345,6,TCP,172.30.1.94,10.0.0.5,9299,80,0,0,0,175,408,453,632,5,4,0
1364803510.378988,2013-04-01 08:05:10,20130401080510.378988,6,TCP,172.30.1.22,10.0.0.10,9298,80,0,0,0,176,409,454,633,5,4,0
1364803510.3610401,2013-04-01 08:05:10,20130401080510.361040,6,TCP,172.30.2.136,10.1.0.76,9019,80,0,0,0,176,409,454,633,5,4,0
1364803510.3103621,2013-04-01 08:05:10,20130401080510.310362,6,TCP,172.10.2.126,10.0.0.9,3785,80,0,0,0,151,408,429,632,5,4,0
1364803510.3177021,2013-04-01 08:05:10,20130401080510.317702,6,TCP,172.10.1.225,10.0.0.5,4864,80,0,0,0,175,408,453,632,5,4,0
1364803510.26401,2013-04-01 08:05:10,20130401080510.264010,6,TCP,172.30.1.42,10.0.0.5,9294,80,0,0,0,175,408,453,632,5,4,0
1364803510.2117231,2013-04-01 08:05:10,20130401080510.211723,6,TCP,172.10.1.250,10.0.0.13,4861,80,0,0,0,176,409,454,633,5,4,0
1364803510.208395,2013-04-01 08:05:10,20130401080510.208395,6,TCP,172.30.1.249,10.0.0.12,6332,80,0,0,0,176,409,454,633,5,4,0
1364803510.135653,2013-04-01 08:05:10,20130401080510.135653,6,TCP,172.10.1.206,10.1.0.77,4860,80,0,0,0,176,409,454,633,5,4,0
1364803510.1366551,2013-04-01 08:05:10,20130401080510.136655,6,TCP,172.30.1.99,10.0.0.9,9282,80,0,0,0,175,408,453,632,5,4,0
1364803510.133606,2013-04-01 08:05:10,20130401080510.133606,6,TCP,172.30.1.47,10.0.0.10,9281,80,0,0,0,176,409,454,633,5,4,0
1364803510.042978,2013-04-01 08:05:10,20130401080510.042978,6,TCP,172.30.1.211,10.0.0.5,6319,80,0,0,0,175,408,453,632,5,4,0
1364803510.0323269,2013-04-01 08:05:10,20130401080510.032327,6,TCP,172.30.1.75,10.0.0.9,9273,80,0,0,0,175,408,453,632,5,4,0
1364803510.0315299,2013-04-01 08:05:10,20130401080510.031530,6,TCP,172.30.1.85,10.0.0.5,9272,80,0,0,0,175,408,453,632,5,4,0
1364803510.091177,2013-04-01 08:05:10,20130401080510.091177,6,TCP,172.30.1.201,10.0.0.5,6326,80,0,0,0,175,408,453,632,5,4,0
1364803510.0241411,2013-04-01 08:05:10,20130401080510.024141,6,TCP,172.30.1.44,10.0.0.7,9269,80,0,0,0,175,408,453,632,5,4,0
1364803510.022851,2013-04-01 08:05:10,20130401080510.022851,6,TCP,172.30.1.59,10.0.0.14,9268,80,0,0,0,176,409,454,633,5,4,0
1364803510.081198,2013-04-01 08:05:10,20130401080510.081198,6,TCP,172.30.1.219,10.0.0.11,6323,80,0,0,0,176,409,454,633,5,4,0
1364803511.9958379,2013-04-01 08:05:11,20130401080511.995838,6,TCP,172.30.2.101,10.0.0.5,9080,80,0,0,0,175,408,453,632,5,4,0
1364803511.9955859,2013-04-01 08:05:11,20130401080511.995586,6,TCP,172.10.2.146,10.0.0.12,3800,80,0,0,0,152,409,430,633,5,4,0
1364803511.9678459,2013-04-01 08:05:11,20130401080511.967846,6,TCP,172.10.1.139,10.1.0.100,3442,80,0,0,0,177,410,455,634,5,4,0
1364803511.9511621,2013-04-01 08:05:11,20130401080511.951162,6,TCP,172.10.1.56,10.0.0.7,5146,80,0,0,0,175,408,453,632,5,4,0
1364803511.9563029,2013-04-01 08:05:11,20130401080511.956303,6,TCP,172.10.2.128,10.0.0.14,3799,80,0,0,0,152,409,430,633,5,4,0
1364803511.9601519,2013-04-01 08:05:11,20130401080511.960152,6,TCP,172.10.1.119,10.0.0.12,3441,80,0,0,0,176,409,454,633,5,4,0
1364803511.937798,2013-04-01 08:05:11,20130401080511.937798,6,TCP,172.30.2.121,10.0.0.14,9079,80,0,0,0,176,409,454,633,5,4,0
1364803511.906147,2013-04-01 08:05:11,20130401080511.906147,6,TCP,172.10.1.170,10.1.0.75,3440,80,0,0,0,176,409,454,633,5,4,0
1364803511.8966551,2013-04-01 08:05:11,20130401080511.896655,6,TCP,172.10.1.22,10.0.0.10,5145,80,0,0,0,176,409,454,633,5,4,0
1364803511.886523,2013-04-01 08:05:11,20130401080511.886523,6,TCP,172.10.2.105,10.0.0.9,3798,80,0,0,0,151,408,429,632,5,4,0
1364803511.902945,2013-04-01 08:05:11,20130401080511.902945,6,TCP,172.30.2.108,10.1.0.75,9077,80,0,0,0,176,409,454,633,5,4,0
1364803511.865907,2013-04-01 08:05:11,20130401080511.865907,6,TCP,172.10.2.99,10.0.0.11,3797,80,0,0,0,152,409,430,633,5,4,0
1364803511.796484,2013-04-01 08:05:11,20130401080511.796484,6,TCP,172.10.2.57,10.0.0.6,3796,80,0,0,0,151,408,429,632,5,4,0
1364803511.624743,2013-04-01 08:05:11,20130401080511.624743,6,TCP,172.10.1.238,10.0.0.11,4891,80,0,0,0,176,409,454,633,5,4,0
1364803511.585279,2013-04-01 08:05:11,20130401080511.585279,6,TCP,10.13.77.49,172.30.0.4,2680,80,0,0,0,193,6318,579,6704,7,7,0
1364803511.5712171,2013-04-01 08:05:11,20130401080511.571217,6,TCP,10.78.90.9,172.30.0.4,2677,80,0,0,0,197,5039,529,5371,6,6,0
1364803511.5763559,2013-04-01 08:05:11,20130401080511.576356,6,TCP,172.10.1.226,10.1.0.75,4890,80,0,0,0,176,409,454,633,5,4,0
1364803511.5476999,2013-04-01 08:05:11,20130401080511.547700,6,TCP,172.10.1.254,10.0.0.13,4889,80,0,0,0,176,409,454,633,5,4,0
1364803511.462893,2013-04-01 08:05:11,20130401080511.462893,6,TCP,172.10.1.202,10.1.0.75,4884,80,0,0,0,176,409,454,633,5,4,0
1364803511.4535589,2013-04-01 08:05:11,20130401080511.453559,6,TCP,172.30.2.137,10.0.0.7,9061,80,0,0,0,175,408,453,632,5,4,0
1364803511.3734519,2013-04-01 08:05:11,20130401080511.373452,6,TCP,172.30.2.130,10.0.0.7,9059,80,0,0,0,175,408,453,632,5,4,0
1364803511.297276,2013-04-01 08:05:11,20130401080511.297276,6,TCP,172.30.2.85,10.0.0.13,9058,80,0,0,0,176,409,454,633,5,4,0
1364803511.2873421,2013-04-01 08:05:11,20130401080511.287342,6,TCP,172.30.2.143,10.0.0.10,9057,80,0,0,0,176,409,454,633,5,4,0
1364803511.2230079,2013-04-01 08:05:11,20130401080511.223008,6,TCP,172.30.2.133,10.1.0.75,9056,80,0,0,0,176,409,454,633,5,4,0
1364803511.2219059,2013-04-01 08:05:11,20130401080511.221906,6,TCP,172.10.1.233,10.0.0.5,4873,80,0,0,0,175,408,453,632,5,4,0
1364803511.190912,2013-04-01 08:05:11,20130401080511.190912,6,TCP,172.10.1.178,10.0.0.14,3437,80,0,0,0,176,409,454,633,5,4,0
1364803511.178277,2013-04-01 08:05:11,20130401080511.178277,6,TCP,172.10.1.156,10.0.0.8,3436,80,0,0,0,175,408,453,632,5,4,0
1364803511.1415911,2013-04-01 08:05:11,20130401080511.141591,6,TCP,172.10.1.198,10.1.0.76,3435,80,0,0,0,176,409,454,633,5,4,0
1364803511.123935,2013-04-01 08:05:11,20130401080511.123935,6,TCP,172.10.1.144,10.0.0.6,3434,80,0,0,0,175,408,453,632,5,4,0
1364803511.0433061,2013-04-01 08:05:11,20130401080511.043306,6,TCP,172.30.1.215,10.0.0.5,6391,80,0,0,0,175,408,453,632,5,4,0
1364803512.927356,2013-04-01 08:05:12,20130401080512.927356,6,TCP,172.30.1.43,10.0.0.13,9318,80,0,0,0,176,409,454,633,5,4,0
1364803512.9041409,2013-04-01 08:05:12,20130401080512.904141,6,TCP,172.10.1.188,10.1.0.100,3474,80,0,0,0,177,410,455,634,5,4,0
1364803512.6755819,2013-04-01 08:05:12,20130401080512.675582,6,TCP,172.30.2.144,10.0.0.10,9122,80,0,0,0,176,409,454,633,5,4,0
1364803512.6304581,2013-04-01 08:05:12,20130401080512.630458,6,TCP,172.30.2.102,10.0.0.8,9120,80,0,0,0,175,408,453,632,5,4,0
1364803512.602896,2013-04-01 08:05:12,20130401080512.602896,6,TCP,10.247.106.27,172.20.0.4,2684,80,0,0,3,1880,495590,13840,516190,220,380,0
1364803512.6052001,2013-04-01 08:05:12,20130401080512.605200,6,TCP,172.10.1.211,10.0.0.13,4904,80,0,0,0,176,409,454,633,5,4,0
1364803512.5885839,2013-04-01 08:05:12,20130401080512.588584,6,TCP,172.30.2.75,10.0.0.10,9119,80,0,0,0,176,409,454,633,5,4,0
1364803512.5767181,2013-04-01 08:05:12,20130401080512.576718,6,TCP,172.30.2.129,10.0.0.6,9118,80,0,0,0,175,408,453,632,5,4,0
1364803512.5612791,2013-04-01 08:05:12,20130401080512.561279,6,TCP,172.30.2.112,10.0.0.10,9117,80,0,0,0,176,409,454,633,5,4,0
1364803512.546464,2013-04-01 08:05:12,20130401080512.546464,6,TCP,172.30.2.145,10.0.0.9,9115,80,0,0,0,175,408,453,632,5,4,0
1364803512.546802,2013-04-01 08:05:12,20130401080512.546802,6,TCP,172.30.2.50,10.0.0.8,9114,80,0,0,0,175,408,453,632,5,4,0
1364803512.491147,2013-04-01 08:05:12,20130401080512.491147,6,TCP,172.30.2.62,10.0.0.7,9113,80,0,0,0,175,408,453,632,5,4,0
1364803512.4713271,2013-04-01 08:05:12,20130401080512.471327,6,TCP,172.30.1.237,10.0.0.5,6425,80,0,0,0,175,408,453,632,5,4,0
1364803512.4472189,2013-04-01 08:05:12,20130401080512.447219,6,TCP,172.30.2.57,10.0.0.7,9108,80,0,0,0,175,408,453,632,5,4,0
1364803512.4476171,2013-04-01 08:05:12,20130401080512.447617,6,TCP,172.30.2.56,10.0.0.13,9107,80,0,0,0,176,409,454,633,5,4,0
1364803512.438683,2013-04-01 08:05:12,20130401080512.438683,6,TCP,172.30.2.124,10.0.0.14,9105,80,0,0,0,176,409,454,633,5,4,0
1364803512.3789339,2013-04-01 08:05:12,20130401080512.378934,6,TCP,172.10.1.29,10.0.0.12,5155,80,0,0,0,176,409,454,633,5,4,0
1364803512.3774669,2013-04-01 08:05:12,20130401080512.377467,6,TCP,172.10.1.191,10.0.0.8,3454,80,0,0,0,175,408,453,632,5,4,0
1364803512.3691511,2013-04-01 08:05:12,20130401080512.369151,6,TCP,172.10.1.26,10.0.0.5,5154,80,0,0,0,175,408,453,632,5,4,0
1364803512.3111529,2013-04-01 08:05:12,20130401080512.311153,6,TCP,172.30.2.105,10.0.0.13,9100,80,0,0,0,176,409,454,633,5,4,0
1364803512.3431959,2013-04-01 08:05:12,20130401080512.343196,6,TCP,172.10.1.52,10.1.0.100,5153,80,0,0,0,177,410,455,634,5,4,0
1364803512.342453,2013-04-01 08:05:12,20130401080512.342453,6,TCP,172.30.1.230,10.0.0.5,6420,80,0,0,0,175,408,453,632,5,4,0
1364803512.2756109,2013-04-01 08:05:12,20130401080512.275611,6,TCP,172.30.2.116,10.0.0.6,9098,80,0,0,0,175,408,453,632,5,4,0
1364803512.218756,2013-04-01 08:05:12,20130401080512.218756,6,TCP,172.10.1.247,10.0.0.7,4893,80,0,0,0,175,408,453,632,5,4,0
1364803512.1902549,2013-04-01 08:05:12,20130401080512.190255,6,TCP,172.30.2.82,10.0.0.14,9091,80,0,0,0,176,409,454,633,5,4,0
1364803512.2180581,2013-04-01 08:05:12,20130401080512.218058,6,TCP,172.10.2.102,10.0.0.13,3806,80,0,0,0,152,409,430,633,5,4,0
1364803512.195847,2013-04-01 08:05:12,20130401080512.195847,6,TCP,172.10.1.62,10.0.0.6,5152,80,0,0,0,175,408,453,632,5,4,0
1364803512.1725459,2013-04-01 08:05:12,20130401080512.172546,6,TCP,172.10.1.19,10.0.0.10,5151,80,0,0,0,176,409,454,633,5,4,0
1364803512.147764,2013-04-01 08:05:12,20130401080512.147764,6,TCP,172.10.1.219,10.0.0.11,4892,80,0,0,0,176,409,454,633,5,4,0
1364803512.1113231,2013-04-01 08:05:12,20130401080512.111323,6,TCP,172.10.2.58,10.0.0.12,3803,80,0,0,0,152,409,430,633,5,4,0
1364803512.1599569,2013-04-01 08:05:12,20130401080512.159957,6,TCP,172.30.2.146,10.0.0.14,9085,80,0,0,0,176,409,454,633,5,4,0
1364803512.1026051,2013-04-01 08:05:12,20130401080512.102605,6,TCP,172.10.1.100,10.0.0.13,5150,80,0,0,0,176,409,454,633,5,4,0
